transaction_id,account_id,destino_id,tipo,valor,data_hora,canal
TRX0001893,ACC00080,ACC00092,TED,517.49,2026-03-22T23:20:37,APP
TRX0001894,ACC00024,,BOLETO,849.81,2026-05-16T02:33:37,APP
TRX0001895,ACC00116,,DEPOSITO,1190.91,2026-04-05T13:41:37,APP
TRX0001896,ACC00015,,CARTAO,1891.69,2026-04-17T10:51:37,INTERNET_BANKING
TRX0001897,ACC00057,ACC00024,PIX,431.57,2026-04-17T22:18:37,INTERNET_BANKING
TRX0001898,ACC00091,ACC00041,PIX,879.77,2026-05-24T21:09:37,ATM
TRX0001899,ACC00019,,BOLETO,959.27,2026-04-20T09:30:37,APP
TRX0001900,ACC00069,,BOLETO,465.4,2026-03-23T04:46:37,INTERNET_BANKING
TRX0001901,ACC00099,ACC00059,TED,7037.77,2026-03-22T07:34:37,INTERNET_BANKING
TRX0001902,ACCX81584,,CARTAO,460.35,2026-04-01T10:04:37,APP
TRX0001903,ACC00091,,DEPOSITO,271.85,2026-05-09T02:46:37,APP
TRX0001904,ACC00097,,BOLETO,608.05,2026-03-05T14:12:37,ATM
TRX0001905,ACC00103,,DEPOSITO,334.35,2026-04-16T17:08:37,APP
TRX0001906,ACC00044,ACC00094,PIX,372.91,2026-03-20T20:15:37,APP
TRX0001907,ACC00006,,CARTAO,553.3,2026-03-07T03:35:37,INTERNET_BANKING
TRX0001908,ACC00004,ACC00108,PIX,385.15,2026-03-15T23:45:37,INTERNET_BANKING
TRX0001909,ACC00046,,BOLETO,668.67,2026-05-09T18:00:37,INTERNET_BANKING
TRX0001910,ACC00025,,BOLETO,1964.19,2026-03-08T06:17:37,ATM
TRX0001911,ACC00099,,DEPOSITO,571.32,2026-05-01T17:04:37,INTERNET_BANKING
TRX0001912,ACC00109,ACC00086,PIX,214.94,2026-04-24T16:04:37,APP
TRX0001913,ACC00066,,CARTAO,628.58,2026-05-15T15:07:37,INTERNET_BANKING
TRX0001914,ACC00078,,CARTAO,862.26,2026-04-03T10:32:37,CAIXA
TRX0001915,ACC00047,ACC00092,TED,833.95,2026-04-25T20:07:37,APP
TRX0001916,ACC00048,ACC00002,PIX,392.8,2026-05-13T02:04:37,INTERNET_BANKING
TRX0001917,ACC00045,,CARTAO,91.49,2026-03-13T14:29:37,ATM
TRX0001918,ACC00012,,DEPOSITO,1249.77,2026-04-04T02:52:37,APP
TRX0001919,ACC00054,ACC00037,PIX,43.62,2026-05-01T00:03:37,INTERNET_BANKING
TRX0001920,ACC00094,,BOLETO,1275.32,2026-05-31T08:02:37,APP
TRX0001921,ACC00054,,BOLETO,99.43,2026-04-12T03:54:37,INTERNET_BANKING
TRX0001922,ACC00019,ACC00061,TED,916.31,2026-03-19T18:48:37,APP
TRX0001923,ACC00068,,CARTAO,1531.67,2026-04-11T12:36:37,APP
TRX0001924,ACC00076,,CARTAO,106.25,2026-04-22T20:23:37,APP
TRX0001925,ACC00054,,CARTAO,27591.52,2026-03-19T17:18:37,ATM
TRX0001926,ACC00097,,BOLETO,685.59,2026-05-10T03:40:37,APP
TRX0001927,ACC00049,ACC00063,TED,963.66,2026-03-14T15:51:37,CAIXA
TRX0001928,ACC00106,,CARTAO,188.56,2026-05-10T08:31:37,APP
TRX0001929,ACC00072,,SAQUE,237.87,2026-05-15T22:32:37,APP
TRX0001930,ACC00001,,CARTAO,664.76,2026-03-25T23:45:37,INTERNET_BANKING
TRX0001931,ACC00107,ACC00016,PIX,20615.17,2026-03-26T14:32:37,APP
TRX0001932,ACC00115,,DEPOSITO,240.14,2026-04-24T00:18:37,CAIXA
TRX0001933,ACC00089,ACC00004,PIX,497.81,2026-05-26T03:33:37,INTERNET_BANKING
TRX0001934,ACC00036,ACC00009,TED,303.7,2026-03-09T13:17:37,APP
TRX0001935,ACC00047,,BOLETO,219.22,2026-04-27T02:28:37,INTERNET_BANKING
TRX0001936,ACC00034,,BOLETO,85.38,2026-05-15T13:45:37,APP
TRX0001937,ACC00105,ACC00066,PIX,238.25,2026-03-09T07:20:37,APP
TRX0001938,ACC00003,,CARTAO,278.34,2026-04-05T20:00:37,APP
TRX0001939,ACC00019,ACC00113,PIX,301.58,2026-05-25T06:30:37,APP
TRX0001940,ACC00046,,BOLETO,21369.85,2026-04-21T21:03:37,INTERNET_BANKING
TRX0001941,ACC00082,,BOLETO,824.35,2026-04-17T08:31:37,INTERNET_BANKING
TRX0001942,ACC00038,,CARTAO,604.86,2026-04-15T23:52:37,APP
TRX0001943,ACC00025,ACC00024,TED,227.51,2026-05-06T21:41:37,INTERNET_BANKING
TRX0001944,ACC00077,,BOLETO,563.12,2026-04-10T04:54:37,INTERNET_BANKING
TRX0001945,ACC00041,ACC00088,PIX,144.36,2026-05-08T08:30:37,APP
TRX0001946,ACC00035,ACC00089,TED,105.5,2026-04-26T11:17:37,CAIXA
TRX0001947,ACC00069,,BOLETO,9117.0,2026-05-09T07:42:37,CAIXA
TRX0001948,ACC00018,ACC00048,PIX,198.86,2026-03-10T02:10:37,APP
TRX0001949,ACC00053,ACC00117,PIX,257.9,2026-05-23T06:37:37,INTERNET_BANKING
TRX0001950,ACC00028,ACC00029,PIX,1392.84,2026-04-14T11:43:37,ATM
TRX0001951,ACC00102,ACC00079,PIX,1431.17,2026-05-17T17:34:37,CAIXA
TRX0001952,ACC00068,,BOLETO,10809.62,2026-04-20T12:23:37,APP
TRX0001953,ACC00097,ACC00054,PIX,601.95,2026-04-02T14:14:37,APP
TRX0001954,ACC00010,ACC00017,TED,3277.07,2026-04-15T15:52:37,INTERNET_BANKING
TRX0001955,ACC00062,ACC00089,TED,140.77,2026-04-14T18:57:37,INTERNET_BANKING
TRX0001956,ACC00105,ACC00077,PIX,185.35,2026-03-05T00:13:37,ATM
TRX0001957,ACC00044,,DEPOSITO,76.71,2026-05-07T08:28:37,APP
TRX0001958,ACC00105,ACC00017,PIX,983.95,2026-05-13T16:04:37,APP
TRX0001959,ACC00019,ACC00040,PIX,72.97,2026-04-28T14:52:37,INTERNET_BANKING
TRX0001960,ACC00017,,BOLETO,822.97,2026-05-25T09:53:37,APP
TRX0001961,ACC00101,ACC00003,TED,383.2,2026-04-09T14:01:37,INTERNET_BANKING
TRX0001962,ACC00097,ACC00026,PIX,1140.46,2026-03-28T03:37:37,INTERNET_BANKING
TRX0001963,ACC00102,,SAQUE,2838.11,2026-03-13T04:01:37,APP
TRX0001964,ACC00016,ACC00006,PIX,133.67,2026-04-06T13:10:37,ATM
TRX0001965,ACCX22648,ACC00101,PIX,106.88,2026-04-14T16:16:37,INTERNET_BANKING
TRX0001966,ACC00078,ACC00116,TED,305.5,2026-05-07T01:36:37,CAIXA
TRX0001967,ACC00086,ACC00012,PIX,4096.53,2026-05-07T05:25:37,APP
TRX0001968,ACC00096,ACC00075,PIX,513.92,2026-04-21T07:09:37,APP
TRX0001969,ACC00021,,BOLETO,374.57,2026-05-13T18:17:37,APP
TRX0001970,ACC00031,ACC00009,PIX,166.49,2026-04-08T21:52:37,CAIXA
TRX0001971,ACC00075,,BOLETO,788.69,2026-05-19T07:07:37,APP
TRX0001972,ACC00025,ACC00022,PIX,395.85,2026-05-11T01:46:37,APP
TRX0001973,ACCX22934,,BOLETO,1576.8,2026-04-03T06:04:37,APP
TRX0001974,ACC00065,ACC00061,PIX,472.66,2026-03-29T14:32:37,ATM
TRX0001975,ACC00076,,CARTAO,695.26,2026-04-25T12:59:37,INTERNET_BANKING
TRX0001976,ACC00024,,DEPOSITO,1871.02,2026-05-04T16:51:37,ATM
TRX0001977,ACC00066,,SAQUE,6498.62,2026-05-07T22:17:37,APP
TRX0001978,ACC00041,,BOLETO,4486.93,2026-03-30T04:04:37,APP
TRX0001979,ACC00064,,DEPOSITO,258.34,2026-05-28T16:56:37,APP
TRX0001980,ACC00093,,BOLETO,356.29,2026-03-13T04:27:37,INTERNET_BANKING
TRX0001981,ACC00050,,BOLETO,2142.36,2026-04-24T02:56:37,APP
TRX0001982,ACC00088,ACC00057,PIX,726.53,2026-05-19T21:48:37,APP
TRX0001983,ACC00053,ACC00110,PIX,709.57,2026-05-30T12:37:37,INTERNET_BANKING
TRX0001984,ACC00110,ACC00108,PIX,248.92,2026-03-22T00:34:37,APP
TRX0001985,ACC00087,,DEPOSITO,745.86,2026-04-21T11:51:37,APP
TRX0001986,ACC00063,,BOLETO,446.61,2026-04-17T16:26:37,INTERNET_BANKING
TRX0001987,ACC00085,,SAQUE,1249.78,2026-04-22T20:00:37,APP
TRX0001988,ACC00052,ACC00014,TED,467.22,2026-03-22T22:51:37,APP
TRX0001989,ACC00115,ACC00009,PIX,342.77,2026-05-31T06:56:37,APP
TRX0001990,ACC00026,,BOLETO,873.16,2026-04-30T22:26:37,APP
TRX0001991,ACC00052,ACC00108,TED,814.34,2026-04-09T03:02:37,APP
TRX0001992,ACC00064,,CARTAO,961.1,2026-05-19T12:15:37,APP
TRX0001993,ACC00076,,CARTAO,7122.88,2026-04-06T02:35:37,APP
TRX0001994,ACC00052,,BOLETO,972.65,2026-04-05T05:41:37,INTERNET_BANKING
TRX0001995,ACC00052,,CARTAO,1057.73,2026-03-27T04:26:37,APP
TRX0001996,ACC00099,ACC00016,PIX,332.44,2026-04-10T00:57:37,INTERNET_BANKING
TRX0001997,ACC00064,,BOLETO,1416.55,2026-03-16T00:57:37,APP
TRX0001998,ACC00095,ACC00009,TED,538.73,2026-04-07T16:30:37,APP
TRX0001999,ACC00004,,SAQUE,1959.66,2026-05-26T14:44:37,CAIXA
TRX0002000,ACC00042,ACC00080,PIX,132.22,2026-05-22T18:27:37,INTERNET_BANKING
TRX0002001,ACC00098,ACC00097,PIX,1690.37,2026-05-29T14:43:37,APP
TRX0002002,ACC00064,,BOLETO,714.66,2026-04-01T01:46:37,APP
TRX0002003,ACC00064,,BOLETO,105.56,2026-04-18T19:12:37,APP
TRX0002004,ACC00104,,BOLETO,3847.73,2026-03-26T07:02:37,APP
TRX0002005,ACC00056,ACC00016,PIX,1366.29,2026-03-08T23:58:37,ATM
TRX0002006,ACC00041,,CARTAO,965.43,2026-03-13T06:17:37,APP
TRX0002007,ACC00005,,CARTAO,871.23,2026-03-21T18:33:37,APP
TRX0002008,ACC00039,,CARTAO,662.16,2026-03-30T05:41:37,ATM
TRX0002009,ACC00018,,SAQUE,814.5,2026-05-25T00:33:37,CAIXA
TRX0002010,ACC00015,,BOLETO,897.08,2026-03-04T17:19:37,ATM
TRX0002011,ACC00088,,BOLETO,3688.42,2026-04-29T12:38:37,APP
TRX0002012,ACC00110,,CARTAO,950.17,2026-03-18T20:19:37,APP
TRX0002013,ACC00064,ACC00049,PIX,538.29,2026-05-22T15:45:37,ATM
TRX0002014,ACC00046,,BOLETO,70.45,2026-03-05T16:18:37,APP
TRX0002015,ACC00004,ACC00017,PIX,662.0,2026-04-06T00:42:37,INTERNET_BANKING
TRX0002016,ACC00045,,BOLETO,650.32,2026-03-31T13:04:37,APP
TRX0002017,ACC00115,,CARTAO,738.48,2026-03-11T18:00:37,INTERNET_BANKING
TRX0002018,ACC00045,ACC00053,TED,368.74,2026-05-06T18:27:37,APP
TRX0002019,ACC00085,,DEPOSITO,978.03,2026-05-15T08:16:37,CAIXA
TRX0002020,ACC00076,ACC00089,PIX,2231.87,2026-04-16T15:44:37,INTERNET_BANKING
TRX0002021,ACC00040,ACC00022,PIX,2443.86,2026-03-21T08:06:37,APP
TRX0002022,ACC00005,,DEPOSITO,34113.24,2026-03-28T13:34:37,APP
TRX0002023,ACC00066,,BOLETO,484.07,2026-03-14T22:56:37,APP
TRX0002024,ACC00076,,DEPOSITO,5499.53,2026-03-22T06:45:37,APP
TRX0002025,ACC00050,,BOLETO,830.28,2026-04-01T10:29:37,APP
TRX0002026,ACC00013,,SAQUE,644.57,2026-03-24T06:47:37,CAIXA
TRX0002027,ACC00065,ACC00086,PIX,329.94,2026-03-26T16:50:37,APP
TRX0002028,ACC00079,ACC00056,PIX,364.65,2026-03-06T06:54:37,INTERNET_BANKING
TRX0002029,ACC00082,,CARTAO,388.75,2026-03-19T08:35:37,APP
TRX0002030,ACC00109,ACC00037,PIX,406.39,2026-05-10T05:03:37,CAIXA
TRX0002031,ACC00039,ACC00052,PIX,288.26,2026-03-15T16:36:37,APP
TRX0002032,ACC00080,,BOLETO,480.31,2026-04-10T15:11:37,APP
TRX0002033,ACC00075,,SAQUE,669.13,2026-04-09T20:19:37,APP
TRX0002034,ACC00073,ACC00061,PIX,429.37,2026-03-18T08:42:37,INTERNET_BANKING
TRX0002035,ACC00045,,BOLETO,348.28,2026-04-16T15:57:37,APP
TRX0002036,ACC00065,ACC00056,PIX,1069.54,2026-03-05T18:11:37,APP
TRX0002037,ACC00041,ACC00052,PIX,3106.9,2026-03-20T03:35:37,ATM
TRX0002038,ACC00066,,CARTAO,311.13,2026-04-06T12:55:37,INTERNET_BANKING
TRX0002039,ACC00113,ACC00091,PIX,236.63,2026-03-21T11:03:37,ATM
TRX0002040,ACC00024,,BOLETO,1850.53,2026-05-30T16:38:37,APP
TRX0002041,ACC00106,,BOLETO,290.63,2026-05-23T13:08:37,APP
TRX0002042,ACC00082,ACC00079,PIX,1630.86,2026-03-21T02:20:37,INTERNET_BANKING
TRX0002043,ACC00117,ACC00073,PIX,1061.39,2026-05-28T02:09:37,APP
TRX0002044,ACC00008,ACC00047,PIX,504.23,2026-03-16T15:07:37,APP
TRX0002045,ACC00031,ACC00088,TED,481.92,2026-04-05T00:01:37,APP
TRX0002046,ACC00109,,CARTAO,383.58,2026-03-05T04:02:37,APP
TRX0002047,ACC00117,,SAQUE,2209.5,2026-04-06T20:43:37,APP
TRX0002048,ACC00035,ACC00083,TED,1342.47,2026-04-26T14:50:37,ATM
TRX0002049,ACC00088,,BOLETO,830.23,2026-03-06T00:26:37,APP
TRX0002050,ACC00020,,SAQUE,743.27,2026-05-27T16:34:37,CAIXA
TRX0002051,ACC00040,,BOLETO,219.83,2026-04-06T13:29:37,ATM
TRX0002052,ACC00055,,DEPOSITO,1124.82,2026-05-23T02:54:37,APP
TRX0002053,ACC00035,,BOLETO,882.55,2026-03-28T12:04:37,APP
TRX0002054,ACC00036,,BOLETO,2972.02,2026-05-14T02:39:37,CAIXA
TRX0002055,ACC00006,,BOLETO,657.11,2026-04-01T02:11:37,APP
TRX0002056,ACC00008,ACC00011,PIX,540.5,2026-03-10T23:20:37,ATM
TRX0002057,ACC00039,,BOLETO,1157.56,2026-05-26T11:29:37,APP
TRX0002058,ACC00115,,DEPOSITO,75.61,2026-05-31T08:55:37,INTERNET_BANKING
TRX0002059,ACC00051,,BOLETO,630.13,2026-05-21T15:53:37,ATM
TRX0002060,ACC00031,,BOLETO,2129.28,2026-05-07T04:24:37,APP
TRX0002061,ACC00016,,CARTAO,66.86,2026-05-10T03:16:37,APP
TRX0002062,ACC00100,ACC00033,PIX,483.95,2026-03-31T17:12:37,APP
TRX0002063,ACC00012,ACC00016,PIX,189.61,2026-03-12T21:00:37,ATM
TRX0002064,ACC00041,ACC00075,PIX,599.06,2026-03-12T05:54:37,INTERNET_BANKING
TRX0002065,ACC00104,ACC00031,PIX,959.79,2026-03-21T17:14:37,APP
TRX0002066,ACC00028,ACC00023,PIX,1696.64,2026-04-02T08:24:37,ATM
TRX0002067,ACC00036,ACC00033,PIX,371.41,2026-03-09T15:47:37,CAIXA
TRX0002068,ACC00008,,CARTAO,898.64,2026-05-31T11:06:37,APP
TRX0002069,ACC00015,ACC00055,TED,2017.52,2026-03-16T09:39:37,APP
TRX0002070,ACC00032,ACC00113,PIX,243.58,2026-04-21T10:35:37,APP
TRX0002071,ACC00019,,BOLETO,244.15,2026-05-14T09:41:37,INTERNET_BANKING
TRX0002072,ACC00040,,DEPOSITO,829.94,2026-03-15T13:27:37,ATM
TRX0002073,ACC00108,ACC00103,PIX,555.04,2026-05-31T18:57:37,APP
TRX0002074,ACC00089,,SAQUE,168.66,2026-04-17T02:09:37,CAIXA
TRX0002075,ACC00071,ACC00082,TED,268.46,2026-04-21T01:53:37,APP
TRX0002076,ACC00047,ACC00088,PIX,507.1,2026-04-30T22:30:37,INTERNET_BANKING
TRX0002077,ACC00111,,BOLETO,416.08,2026-03-26T20:58:37,APP
TRX0002078,ACC00117,ACC00119,PIX,529.57,2026-04-08T02:51:37,INTERNET_BANKING
TRX0002079,ACC00033,ACC00120,TED,288.54,2026-05-05T17:40:37,INTERNET_BANKING
TRX0002080,ACC00031,ACC00111,TED,223.88,2026-04-16T09:51:37,APP
TRX0002081,ACC00118,ACC00041,TED,591.45,2026-03-06T22:14:37,APP
TRX0002082,ACC00099,ACC00102,PIX,159.38,2026-04-23T18:49:37,APP
TRX0002083,ACC00111,,CARTAO,392.43,2026-03-13T16:33:37,INTERNET_BANKING
TRX0002084,ACC00061,ACC00119,PIX,1546.57,2026-05-06T18:38:37,INTERNET_BANKING
TRX0002085,ACC00092,ACC00118,TED,139.53,2026-04-25T07:50:37,APP
TRX0002086,ACC00106,ACC00034,PIX,262.08,2026-05-22T16:08:37,APP
TRX0002087,ACC00046,,CARTAO,534.08,2026-03-29T18:09:37,CAIXA
TRX0002088,ACC00095,ACC00089,PIX,890.5,2026-03-21T19:41:37,APP
TRX0002089,ACC00007,,DEPOSITO,449.31,2026-04-08T07:46:37,APP
TRX0002090,ACC00102,,CARTAO,954.13,2026-05-29T12:10:37,INTERNET_BANKING
TRX0002091,ACC00081,ACC00074,PIX,1066.34,2026-05-04T09:26:37,INTERNET_BANKING
TRX0002092,ACC00021,,CARTAO,57.73,2026-05-20T16:45:37,APP
TRX0002093,ACC00107,,BOLETO,793.69,2026-04-13T02:35:37,INTERNET_BANKING
TRX0002094,ACC00088,,SAQUE,1307.81,2026-03-21T17:38:37,INTERNET_BANKING
TRX0002095,ACC00112,,SAQUE,1830.02,2026-04-06T07:40:37,APP
TRX0002096,ACC00076,ACC00103,PIX,1321.78,2026-04-09T00:08:37,APP
TRX0002097,ACC00011,ACC00024,PIX,234.09,2026-04-07T04:44:37,APP
TRX0002098,ACC00049,ACC00114,TED,1931.33,2026-03-10T01:24:37,APP
TRX0002099,ACC00003,,BOLETO,182.12,2026-05-18T02:12:37,INTERNET_BANKING
TRX0002100,ACC00079,ACC00117,PIX,673.76,2026-03-12T17:31:37,APP
TRX0002101,ACC00060,,CARTAO,404.05,2026-04-21T22:20:37,CAIXA
TRX0002102,ACC00007,,CARTAO,1024.56,2026-05-03T12:23:37,INTERNET_BANKING
TRX0002103,ACC00020,ACC00048,PIX,3147.45,2026-04-18T05:31:37,INTERNET_BANKING
TRX0002104,ACC00073,,CARTAO,177.7,2026-04-11T18:57:37,APP
TRX0002105,ACC00099,ACC00059,PIX,685.02,2026-05-18T13:49:37,INTERNET_BANKING
TRX0002106,ACC00064,ACC00092,PIX,909.84,2026-03-30T15:24:37,APP
TRX0002107,ACC00111,,BOLETO,1340.01,2026-05-02T19:50:37,CAIXA
TRX0002108,ACC00064,ACC00056,PIX,1237.61,2026-04-30T22:08:37,INTERNET_BANKING
TRX0002109,ACC00077,,DEPOSITO,1075.01,2026-04-07T00:28:37,APP
TRX0002110,ACC00087,,DEPOSITO,264.19,2026-03-28T23:15:37,APP
TRX0002111,ACC00019,ACC00034,PIX,440.53,2026-05-28T00:43:37,ATM
TRX0002112,ACC00058,ACC00048,TED,566.19,2026-03-25T23:28:37,APP
TRX0002113,ACC00083,ACC00002,PIX,310.17,2026-05-02T01:44:37,INTERNET_BANKING
TRX0002114,ACC00112,,DEPOSITO,685.23,2026-03-20T21:59:37,ATM
TRX0002115,ACC00028,ACC00091,TED,834.43,2026-03-28T14:11:37,ATM
TRX0002116,ACC00077,,CARTAO,357.94,2026-04-17T15:48:37,APP
TRX0002117,ACC00007,,BOLETO,1140.44,2026-05-25T00:10:37,ATM
TRX0002118,ACC00046,,CARTAO,829.16,2026-04-19T10:11:37,APP
TRX0002119,ACC00077,ACC00104,PIX,298.21,2026-05-15T06:50:37,APP
TRX0002120,ACC00033,,DEPOSITO,742.68,2026-03-13T13:48:37,APP
TRX0002121,ACC00051,ACC00017,TED,221.0,2026-05-06T00:06:37,INTERNET_BANKING
TRX0002122,ACC00072,,CARTAO,420.25,2026-04-09T23:06:37,INTERNET_BANKING
TRX0002123,ACC00065,,BOLETO,245.73,2026-05-27T08:06:37,CAIXA
TRX0002124,ACC00017,ACC00091,PIX,90.57,2026-04-07T15:18:37,ATM
TRX0002125,ACC00019,ACC00041,PIX,499.06,2026-03-16T16:33:37,APP
TRX0002126,ACC00017,,CARTAO,493.71,2026-05-11T16:04:37,APP
TRX0002127,ACC00047,ACC00037,TED,786.43,2026-04-13T23:55:37,INTERNET_BANKING
TRX0002128,ACC00034,ACC00098,TED,23.44,2026-03-27T16:52:37,APP
TRX0002129,ACC00067,,SAQUE,143.5,2026-04-20T01:29:37,APP
TRX0002130,ACC00095,ACC00098,TED,3757.02,2026-03-18T18:21:37,APP
TRX0002131,ACC00072,ACC00085,PIX,203.22,2026-05-12T08:17:37,APP
TRX0002132,ACC00057,,BOLETO,132.42,2026-04-21T09:49:37,APP
TRX0002133,ACC00024,ACC00034,PIX,81.68,2026-05-25T09:23:37,INTERNET_BANKING
TRX0002134,ACC00060,ACC00115,TED,1435.51,2026-03-14T07:30:37,APP
TRX0002135,ACC00006,,BOLETO,1371.83,2026-05-30T01:32:37,INTERNET_BANKING
TRX0002136,ACC00059,ACC00109,PIX,564.09,2026-05-18T09:51:37,APP
TRX0002137,ACC00019,ACC00012,PIX,338.1,2026-05-02T07:11:37,INTERNET_BANKING
TRX0002138,ACC00037,ACC00022,PIX,657.82,2026-05-25T10:46:37,INTERNET_BANKING
TRX0002139,ACC00106,,DEPOSITO,2069.12,2026-04-25T01:23:37,INTERNET_BANKING
TRX0002140,ACC00028,,CARTAO,508.08,2026-04-26T11:16:37,APP
TRX0002141,ACC00074,,CARTAO,895.6,2026-04-24T01:50:37,ATM
TRX0002142,ACC00099,,DEPOSITO,1124.18,2026-03-26T06:26:37,APP
TRX0002143,ACC00004,,BOLETO,1703.85,2026-05-20T12:20:37,APP
TRX0002144,ACC00048,,BOLETO,437.88,2026-05-21T11:06:37,APP
TRX0002145,ACC00020,ACC00059,PIX,730.66,2026-03-09T21:34:37,ATM
TRX0002146,ACC00085,ACC00081,PIX,240.46,2026-04-10T14:42:37,INTERNET_BANKING
TRX0002147,ACC00077,,SAQUE,2674.71,2026-05-28T12:14:37,INTERNET_BANKING
TRX0002148,ACC00084,,BOLETO,1918.09,2026-05-18T08:09:37,INTERNET_BANKING
TRX0002149,ACC00094,,CARTAO,473.87,2026-05-17T22:21:37,CAIXA
TRX0002150,ACC00073,,SAQUE,369.56,2026-04-26T03:34:37,APP
TRX0002151,ACC00083,ACC00103,PIX,108.73,2026-03-15T14:41:37,INTERNET_BANKING
TRX0002152,ACC00010,,BOLETO,387.1,2026-04-25T20:00:37,ATM
TRX0002153,ACC00052,ACC00031,PIX,288.76,2026-05-10T09:21:37,APP
TRX0002154,ACC00111,,SAQUE,242.84,2026-05-21T18:53:37,APP
TRX0002155,ACC00021,ACC00052,PIX,1775.92,2026-05-06T05:16:37,ATM
TRX0002156,ACC00097,ACC00020,TED,1044.89,2026-05-26T16:40:37,APP
TRX0002157,ACC00063,,BOLETO,691.14,2026-05-17T05:51:37,APP
TRX0002158,ACC00040,ACC00078,PIX,827.11,2026-05-01T22:29:37,INTERNET_BANKING
TRX0002159,ACC00086,,BOLETO,141.15,2026-04-06T10:28:37,INTERNET_BANKING
TRX0002160,ACC00063,ACC00050,PIX,611.94,2026-03-16T22:08:37,APP
TRX0002161,ACC00073,,DEPOSITO,3746.67,2026-03-07T18:26:37,ATM
TRX0002162,ACC00104,ACC00024,PIX,580.44,2026-03-17T14:34:37,INTERNET_BANKING
TRX0002163,ACC00055,,CARTAO,147.37,2026-03-22T09:59:37,CAIXA
TRX0002164,ACC00060,,SAQUE,823.78,2026-04-24T04:17:37,CAIXA
TRX0002165,ACC00020,ACC00068,TED,1363.32,2026-05-14T09:39:37,APP
TRX0002166,ACC00068,ACC00060,PIX,253.34,2026-03-25T03:29:37,APP
TRX0002167,ACC00117,,CARTAO,1212.3,2026-04-12T17:47:37,ATM
TRX0002168,ACC00017,,CARTAO,2139.06,2026-04-28T16:27:37,ATM
TRX0002169,ACC00067,ACC00073,PIX,1526.71,2026-03-10T16:19:37,ATM
TRX0002170,ACC00010,ACC00066,TED,1003.69,2026-04-03T13:28:37,APP
TRX0002171,ACC00055,,SAQUE,1229.19,2026-05-06T08:37:37,APP
TRX0002172,ACC00073,ACC00046,PIX,974.13,2026-04-12T16:07:37,ATM
TRX0002173,ACC00011,,BOLETO,3298.14,2026-04-25T02:08:37,APP
TRX0002174,ACC00085,,BOLETO,307.48,2026-03-21T21:05:37,CAIXA
TRX0002175,ACC00051,,SAQUE,594.33,2026-05-28T17:03:37,INTERNET_BANKING
TRX0002176,ACC00039,ACC00093,PIX,442.29,2026-04-12T06:14:37,INTERNET_BANKING
TRX0002177,ACC00086,ACC00104,TED,273.93,2026-05-31T20:26:37,ATM
TRX0002178,ACC00118,ACC00024,TED,2052.86,2026-05-12T08:38:37,ATM
TRX0002179,ACC00011,,DEPOSITO,277.86,2026-03-25T01:36:37,APP
TRX0002180,ACC00087,ACC00069,PIX,387.07,2026-03-16T12:01:37,ATM
TRX0002181,ACC00015,ACC00084,PIX,25865.6,2026-05-19T13:38:37,INTERNET_BANKING
TRX0002182,ACC00089,ACC00085,PIX,113.32,2026-03-10T06:20:37,INTERNET_BANKING
TRX0002183,ACC00078,ACC00039,PIX,232.6,2026-05-11T01:31:37,APP
TRX0002184,ACC00079,,CARTAO,2832.9,2026-05-24T22:04:37,APP
TRX0002185,ACC00087,ACC00039,PIX,2062.01,2026-05-03T15:32:37,APP
TRX0002186,ACC00018,ACC00015,PIX,838.36,2026-05-26T21:48:37,APP
TRX0002187,ACC00090,,BOLETO,1739.32,2026-05-22T19:06:37,ATM
TRX0002188,ACC00062,ACC00084,PIX,732.58,2026-03-13T10:29:37,APP
TRX0002189,ACC00108,,DEPOSITO,646.31,2026-03-05T06:07:37,APP
TRX0002190,ACC00012,,CARTAO,2090.01,2026-05-15T16:35:37,INTERNET_BANKING
TRX0002191,ACC00055,ACC00022,PIX,407.01,2026-03-24T23:42:37,APP
TRX0002192,ACC00095,ACC00063,TED,222.81,2026-03-30T08:55:37,ATM
TRX0002193,ACC00111,,BOLETO,105.57,2026-04-27T17:05:37,APP
TRX0002194,ACC00073,,SAQUE,399.28,2026-03-16T01:44:37,APP
TRX0002195,ACC00002,,BOLETO,173.21,2026-03-19T09:22:37,INTERNET_BANKING
TRX0002196,ACC00054,ACC00095,PIX,375.08,2026-05-06T08:52:37,ATM
TRX0002197,ACC00094,,DEPOSITO,506.99,2026-05-01T18:56:37,APP
TRX0002198,ACC00052,ACC00076,PIX,2379.53,2026-03-26T00:36:37,APP
TRX0002199,ACC00120,ACC00105,PIX,6700.08,2026-05-17T00:28:37,APP
TRX0002200,ACC00030,,DEPOSITO,377.8,2026-05-25T00:33:37,ATM
TRX0002201,ACC00071,ACC00115,PIX,20390.94,2026-03-24T09:14:37,APP
TRX0002202,ACC00114,ACC00064,PIX,344.18,2026-05-02T02:44:37,APP
TRX0002203,ACC00083,ACC00090,PIX,381.82,2026-03-11T18:58:37,APP
TRX0002204,ACC00021,ACC00025,TED,213.72,2026-04-23T18:56:37,APP
TRX0002205,ACC00057,ACC00029,TED,573.21,2026-04-11T06:07:37,ATM
TRX0002206,ACC00088,ACC00078,PIX,697.07,2026-04-25T03:39:37,APP
TRX0002207,ACC00092,ACC00017,PIX,3768.74,2026-04-22T23:37:37,APP
TRX0002208,ACC00093,ACC00054,TED,683.3,2026-05-05T12:35:37,INTERNET_BANKING
